grid_id,year,longitude,latitude,frac_built,frac_vegetation,frac_cropland,frac_water,frac_wetland,frac_bare,dominant_class,oh_built,oh_vegetation,oh_cropland,oh_water,oh_wetland,oh_bare,mixed_flag,valid_obs_ratio,a_valid,source_file,dominant_class_recomputed,mixed_flag_recomputed,lst_c,scene_count,lst_c_median,lst_c_stddev,lst_c_min,lst_c_max,ndvi,mean_pixel_obs_count,valid_lst_ratio,_merge
Y2024_LAT23.6556_LON90.40696,2024,90.4069566355684,23.65559869789448,0.390400380745945,0.0,0.5792997575840737,0.0301998622262691,9.99994437121843e-05,0.0,3,0,0,1,0,0,0,0,0.9990721012954712,999072.1012954712,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,37.6340312981871,20,37.73222697276598,1.0698076040799644,35.35532132000003,41.25140582000006,0.4783150063168099,5.892701848008696,1.0,both
Y2024_LAT23.65576_LON90.41675,2024,90.41675244345194,23.655762357398,0.916900218796618,0.0,0.0830997812033819,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851307373046,999085.1307373048,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.5554350400645,20,37.6365798263158,0.9743135802844834,34.639246130000004,39.59708413999999,0.4444524997269817,5.40710047894174,1.0,both
Y2024_LAT23.65593_LON90.42655,2024,90.42654833946496,23.655925398947424,0.2857999239147643,0.421000120404299,0.2922999520294417,0.0009000036514949,0.0,0.0,2,0,1,0,0,0,0,1,0.9990981108169557,999098.1108169556,dhaka_lulc6_1km_features_table_2024.csv,2.0,1,37.437324240848376,20,37.15214188142859,2.353743113728032,31.67240477000001,43.09371859999999,0.5145912364625984,5.679899623411321,1.0,both
Y2024_LAT23.65609_LON90.43634,2024,90.43634432324464,23.656087822467907,0.711499347425458,0.1075004778962196,0.1777001752895134,0.003299999388809,0.0,0.0,1,1,0,0,0,0,0,0,0.999111041534424,999111.0415344238,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,39.1108746433065,20,39.010405421428594,1.2940703763327883,35.73130351999998,42.76729769000002,0.4369047247745891,6.321001510595347,1.0,both
Y2024_LAT23.65625_LON90.44614,2024,90.44614039448588,23.656249628012446,0.5264013219366457,0.3646989026604048,0.1037997787362814,0.0050999966666682,0.0,0.0,1,1,0,0,0,0,0,0,0.9991239233932496,999123.9233932496,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,38.23793429649941,20,37.9545612021154,1.301619301788944,35.77915580000004,42.99459602000002,0.4532302616710871,5.398499292352106,1.0,both
Y2024_LAT23.65641_LON90.45594,2024,90.4559365526914,23.65641081546605,0.5561716854645967,0.0191115051550135,0.006327448888013,0.4183893604923769,0.0,0.0,1,1,0,0,0,0,0,0,0.7737305947418213,773730.5947418213,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,36.35947859104383,20,36.53596239500003,3.687913542023724,30.549585200000024,43.33981604000002,0.2408661996012169,4.613197013210798,0.7821766164683893,both
Y2024_LAT23.65657_LON90.46573,2024,90.46573279774168,23.656571384915978,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0153868149490356,15386.814949035645,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,31.57694513449117,20,31.50663080000004,0.4442309241544666,31.16141078000001,32.904600980000026,0.0912735879754569,4.0,0.0144174029536537,both
Y2024_LAT23.65757_LON90.015,2024,90.01499551019903,23.657566236585183,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,0,0,0.0011982215576171,1198.2215576171875,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,30.07492083714287,20,29.872817240000018,0.3841050404299357,29.57544949999999,30.511986980000017,-0.069251762374359,7.0,0.001262197708952,both
Y2024_LAT23.65775_LON90.02479,2024,90.02478819161975,23.65775467577237,0.0,0.0,0.0,0.9062368301816583,0.0,0.0937631698183416,4,0,0,0,1,0,0,0,0.9190435606384276,919043.5606384276,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,28.30744288469049,20,27.51309391427274,1.5793935054300547,27.13156520000001,34.51107037999998,-0.1004416715587228,6.428949326916763,0.9299946207638516,both
Y2024_LAT23.65794_LON90.03458,2024,90.03458097454474,23.657942497728577,0.6426009778235876,0.0221000410670252,0.0479003188463527,0.2873986622630345,0.0,0.0,1,1,0,0,0,0,0,0,0.9985406059570312,998540.6059570312,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.903381221937174,20,33.78241334051725,3.2288130534813138,27.13498321999998,40.424244980000026,0.3313168240587674,6.560100658941942,1.0,both
Y2024_LAT23.65813_LON90.04437,2024,90.04437385854851,23.65812970236321,0.3328997513922574,0.0,0.6671002486077425,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985555013046264,998555.5013046263,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,36.62949987851077,20,36.45297183363638,1.2638895698476296,33.702708650000034,41.53851950000001,0.365015521744051,6.495699406705169,1.0,both
Y2024_LAT23.65832_LON90.05417,2024,90.0541668432674,23.65831628970377,0.1116996658885085,9.99997994088114e-05,0.8882003343120827,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985703471603392,998570.3471603394,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,37.79305690081261,20,37.762952790851074,0.9730743564024892,35.396337560000006,40.49602340000001,0.3337465252609407,6.694598562816754,1.0,both
Y2024_LAT23.6585_LON90.06396,2024,90.0639599284142,23.658502259629763,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985851423568726,998585.1423568726,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,37.450087514504986,20,37.78870741571431,2.1234877651286106,32.02446083000001,42.54341738000005,0.3819122847921454,5.958098774233846,1.0,both
Y2024_LAT23.65869_LON90.07375,2024,90.07375311361476,23.658687612249345,0.0,0.2662008988987793,0.7178990137143554,0.0100000585396034,0.0059000288472618,0.0,3,0,0,1,0,0,0,0,0.9985998900146484,998599.8900146484,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,34.71709582924192,20,34.64932928900002,2.3975928163598783,30.11207864000005,40.77288302,0.5147496599030308,5.321399201646123,1.0,both
Y2024_LAT23.65887_LON90.08355,2024,90.08354639866737,23.658872347538416,0.0,0.0806997552446847,0.8792003733836657,0.034599873217266,0.0054999981543835,0.0,3,0,0,1,0,0,0,0,0.9986145887527466,998614.5887527466,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,32.57300637777556,20,32.35820461787139,1.463368369225111,30.11207864000005,36.39781742000002,0.6243688166271407,5.517297728459894,1.0,both
Y2024_LAT23.65906_LON90.09334,2024,90.09333978298189,23.65905646531889,0.3517015162296014,0.0161000478336464,0.6146983337530539,0.0175001021836982,0.0,0.0,3,0,0,1,0,0,0,0,0.9986292375564576,998629.2375564576,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,31.823998051993808,20,31.795833270000017,1.1972361939781255,29.88990734000004,34.68538940000002,0.6201428222276231,6.384300452118165,1.0,both
Y2024_LAT23.65924_LON90.10313,2024,90.10313326654132,23.65923996568465,0.9542999837323536,0.00159998899764,0.0,0.0441000272700063,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438376693726,998643.8376693726,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.51273233148944,20,33.23081680880003,1.1811097350647428,30.42653647999998,37.93250840000002,0.5865798779887875,6.359199246116759,1.0,both
Y2024_LAT23.65942_LON90.11293,2024,90.11292684870853,23.65942284855296,0.9466001166467932,0.0018999989255039,0.0059000035796972,0.0455998808480057,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583896331788,998658.3896331788,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.49878884236456,20,33.57956227228574,0.7083444949201441,31.629679520000025,35.83384412000001,0.6046752664976937,6.37969943387968,1.0,both
Y2024_LAT23.65961_LON90.12272,2024,90.12272052944654,23.659605113964613,0.8981000089521517,0.0398998997433278,0.0263999446085329,0.0356001466959877,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728909912108,998672.8909912108,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.00407351941592,20,33.132446193200025,0.6691573981588481,31.115267510000024,34.774257920000025,0.6494025103504991,5.805899771646782,1.0,both
Y2024_LAT23.65979_LON90.13251,2024,90.13251430809984,23.65978676176679,0.9321000542777887,0.0,0.007600025644878,0.0602999200773331,0.0,0.0,1,1,0,0,0,0,0,0,0.9986873446884156,998687.3446884156,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.26980869568372,20,33.297950994125024,0.7828389040760598,30.7375763,36.33629306000003,0.6078768088589355,5.224199087293034,1.0,both
Y2024_LAT23.65997_LON90.14231,2024,90.14230818469736,23.65996779208798,0.9128000093784172,0.0065000164705291,0.0134000050482943,0.0672999691027594,0.0,0.0,1,1,0,0,0,0,0,0,0.998701748161316,998701.748161316,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.3374281862709,20,33.33099897500002,0.9842872561005398,31.072542259999977,35.73130351999998,0.5994790072158263,5.218496322335625,1.0,both
Y2024_LAT23.66015_LON90.1521,2024,90.15210215861856,23.66014820485668,0.9157001090480696,0.0430999430873364,0.0042999851170184,0.0156999826406579,0.0211999801069178,0.0,1,1,0,0,0,0,0,0,0.9987161028442384,998716.1028442384,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.45827694781588,20,33.60119345600002,0.7472244890944575,31.60575338000001,35.24252666000001,0.5905200552549789,5.87489985282335,1.0,both
Y2024_LAT23.66033_LON90.1619,2024,90.16189622959884,23.66032799999872,0.9395998481439144,0.0001999999663528,0.0,0.0602001518897328,0.0,0.0,1,1,0,0,0,0,0,0,0.99873040789032,998730.4078903198,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.74763803088545,20,33.7692205289796,1.0886515511102028,31.35965594000004,37.48987481000003,0.5468056900266102,5.6537007690597205,1.0,both
Y2024_LAT23.66051_LON90.17169,2024,90.1716903974127,23.660507177524767,0.5100984109847341,0.0195000156956562,0.4701015715645616,0.0003000017550481,0.0,0.0,1,1,0,0,0,0,0,0,0.9987446658096314,998744.6658096312,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.27021209733715,20,32.25880882625002,1.002482190930117,30.494896880000056,34.82894624000005,0.6550961217429729,5.510200048000219,1.0,both
Y2024_LAT23.66069_LON90.18148,2024,90.18148466162796,23.660685737425936,0.147800455757373,0.0989999282441175,0.7349995635894477,0.0182000524090617,0.0,0.0,3,0,0,1,0,0,0,0,0.9987588736419678,998758.8736419678,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,32.068578474413705,20,31.951217544285733,0.8180910141514617,29.99928398000003,34.463218100000006,0.6447435334594471,5.257499126469551,1.0,both
Y2024_LAT23.66086_LON90.19128,2024,90.19127902192852,23.660863679687363,0.7440007062343242,0.0053999764393978,0.1701993138492731,0.0804000034770048,0.0,0.0,1,1,0,0,0,0,0,0,0.9987730327835084,998773.0327835084,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.472581482533734,20,32.27910332000002,1.452021654247886,29.871108230000004,39.638100380000026,0.614195467841381,5.179897858703358,1.0,both
Y2024_LAT23.66104_LON90.20107,2024,90.20107347796802,23.661041004243668,0.7632995206653113,0.0026999959136504,0.1319004618057504,0.1021000216152879,0.0,0.0,1,1,0,0,0,0,0,0,0.9987871408996584,998787.1408996582,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.310229007297934,20,33.29518097375003,1.0158885600355196,30.53933114000006,37.87098404000005,0.612578580202118,5.751796479042246,1.0,both
Y2024_LAT23.66122_LON90.21087,2024,90.21086802951356,23.661217711034126,0.3583994476177981,0.1016002288046005,0.4163002157974579,0.1237001077801435,0.0,0.0,3,0,0,1,0,0,0,1,0.9988012021789552,998801.2021789552,dhaka_lulc6_1km_features_table_2024.csv,3.0,1,32.99052637623628,20,33.167788520000016,1.216084584624946,29.626719800000046,36.54821030000005,0.6364855481775727,6.1485001747060775,1.0,both
Y2024_LAT23.66139_LON90.22066,2024,90.220662676087,23.661393800122905,0.0170999802448584,0.0375998372976685,0.4703994921478285,0.4747006902606225,0.000200000049022,0.0,4,0,0,0,1,0,0,1,0.998815215385437,998815.215385437,dhaka_lulc6_1km_features_table_2024.csv,4.0,1,32.1718750468289,20,31.919379809729744,1.6235514934932422,29.366950280000022,36.52086614000001,0.6113131030110383,6.470298200350826,1.0,both
Y2024_LAT23.66157_LON90.23046,2024,90.23045741750062,23.66156927146884,0.0,0.0010999933356954,0.488599148759924,0.4717007251317855,0.0386001327725951,0.0,3,0,0,1,0,0,0,1,0.9988291756439208,998829.1756439208,dhaka_lulc6_1km_features_table_2024.csv,3.0,1,31.05456332183283,20,30.795390857804907,1.41318981387224,28.717526480000032,36.59948060000002,0.6362536572408074,6.894897152457187,1.0,both
Y2024_LAT23.66174_LON90.24025,2024,90.24025225327952,23.66174412498888,0.0,0.0921997331633594,0.4752005178981246,0.4130998508010252,0.0194998981374908,0.0,3,0,0,1,0,0,0,1,0.9988430887374878,998843.0887374878,dhaka_lulc6_1km_features_table_2024.csv,3.0,1,33.15113692634406,20,32.59373206100002,2.595201824574666,29.06103748999999,41.61371594000002,0.5877329474623132,7.491700578471262,1.0,both
Y2024_LAT23.66192_LON90.25005,2024,90.25004718316151,23.661918360714164,0.0820004240415075,0.0001999987341472,0.6443997880018445,0.2733997892225008,0.0,0.0,3,0,0,1,0,0,0,0,0.998856953742981,998856.953742981,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,34.787278534674535,20,34.972389146000026,2.052399833413161,29.625010790000037,40.605400040000006,0.4819741153855418,7.301599178351975,1.0,both
Y2024_LAT23.66209_LON90.25984,2024,90.25984220680604,23.662091978609304,0.1759995756818572,9.999934362754734e-05,0.7475006467693425,0.0763997782051727,0.0,0.0,3,0,0,1,0,0,0,0,0.9988707683486938,998870.7683486938,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,36.02316161906186,20,36.32774801000001,1.5046525486326436,31.30838564000001,38.96475043999999,0.4388459454230253,6.874994705857428,1.0,both
Y2024_LAT23.66226_LON90.26964,2024,90.26963732395171,23.66226497864632,0.0009093011731842,0.0117072627869769,0.9511250725001308,0.0362583635397082,0.0,0.0,3,0,0,1,0,0,0,0,0.8788179817962647,878817.9817962646,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,33.79416266378574,20,33.84669274250002,2.402875271093446,29.780530700000043,39.22793797999998,0.5253437581216136,6.885737449027727,0.8868892394535486,both
Y2024_LAT23.66244_LON90.27943,2024,90.2794325341449,23.66243736081661,0.3898814506189103,0.0,0.6101185493810897,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.1006885026931762,100688.50269317628,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,34.835225140250586,20,34.58028528500003,1.077036655408787,32.27910331999999,37.18396202000002,0.5122872677679841,7.002949745083768,0.098063373365759,both
Y2024_LAT23.66278_LON90.29902,2024,90.29902323249809,23.662780271433803,0.9821579902191504,0.0,0.0,0.0178420097808496,0.0,0.0,1,1,0,0,0,0,0,0,0.1175740246047973,117574.02460479736,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,36.9153716112808,20,36.96948126500003,1.764059148737161,30.457298659999992,39.99699248000002,0.3925429106215414,5.125777169858248,0.1149325082354958,both
Y2024_LAT23.66295_LON90.30882,2024,90.30881872009743,23.66295079978692,0.5357134516750096,0.075210354463473,0.1156866652792999,0.266946923497033,0.0064426050851846,0.0,1,1,0,0,0,0,0,0,0.7132432492599488,713243.2492599487,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.400851425719566,20,33.28668678714287,2.397167200032809,28.21507754000004,39.72696890000003,0.4575930870177789,4.888020716391987,0.7224174659645104,both
Y2024_LAT23.66312_LON90.31861,2024,90.31861429927962,23.66312071015699,0.5553007274382986,0.0181999260461649,0.233899602895877,0.1922997455645669,0.0002999980550926,0.0,1,1,0,0,0,0,0,0,0.9989526279678344,998952.6279678344,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.431163711020695,20,32.3263341418182,0.9912081488062046,30.433372520000034,36.830196950000015,0.5312545045168111,4.099191055016724,1.0,both
Y2024_LAT23.66329_LON90.32841,2024,90.32840997011044,23.66329000255966,0.9788000824586978,0.0173999418729316,0.0017999881585487,0.001999987509822,0.0,0.0,1,1,0,0,0,0,0,0,0.9989661003875732,998966.1003875732,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.849380260898194,20,33.92043652400002,0.7908948940238528,31.43827040000002,36.830196950000015,0.5526378810913136,4.9898988116456495,1.0,both
Y2024_LAT23.66346_LON90.33821,2024,90.33820573193998,23.66345867691498,0.8090991917865268,0.0,0.1909008082134732,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9989795212402344,998979.5212402344,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,33.78663695109756,20,33.8922622734286,0.8705121121335619,30.939239480000023,35.94322076000003,0.5520553330214626,5.021600025411783,1.0,both
Y2024_LAT23.66363_LON90.348,2024,90.34800158450707,23.663626733183868,0.8172006608901646,0.0069999957954711,0.173599353274641,0.0021999900397233,0.0,0.0,1,1,0,0,0,0,0,0,0.9989928998031616,998992.8998031616,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,34.132055050969235,20,34.20677665210528,1.3797383315565177,30.47780678000004,37.983778700000016,0.5659408592171629,5.053502604718132,1.0,both
Y2024_LAT23.66379_LON90.3578,2024,90.3577975276254,23.66379417142866,0.7585996977128726,0.0,0.2414003022871274,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990062192459106,999006.2192459106,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,36.86722819219654,20,37.16302664750002,2.15246413061146,31.880903990000007,41.36761849999999,0.4820616004783677,4.351600413647544,1.0,both
Y2024_LAT23.66396_LON90.36759,2024,90.36759356076452,23.66396099162329,0.6048993485449622,0.2416008313069589,0.1534998201480789,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990194944915772,999019.4944915771,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.31150484644955,20,37.3452777030435,1.6766307694346685,33.309636350000034,42.34517222,0.4868101102766475,5.13239897929291,1.0,both
Y2024_LAT23.66413_LON90.37739,2024,90.377389683661,23.6641271937078,0.8313005120138274,0.1449995675186814,0.0084999639579962,0.0,0.0,0.015199956509495,1,1,0,0,0,0,0,0,0.999032720703125,999032.720703125,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.00449071473452,20,37.110251675652194,1.2406136577661164,33.05328485000001,41.00359937000002,0.45411128738739,5.834801575536817,1.0,both
Y2024_LAT23.66429_LON90.38719,2024,90.38718589605448,23.664292777625025,0.9238000098561124,0.0713999818871939,0.0,0.0048000082566936,0.0,0.0,1,1,0,0,0,0,0,0,0.999045897819519,999045.897819519,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.55219880666671,20,37.60791436275864,1.0865311673716105,34.476890180000055,40.90105877000002,0.4766612405750388,4.856899831646859,1.0,both
Y2024_LAT23.66446_LON90.39698,2024,90.39698219760383,23.66445774343565,0.8907996610583535,0.080400191575623,0.0285001454368019,0.0003000019292216,0.0,0.0,1,1,0,0,0,0,0,0,0.9990590253448486,999059.0253448486,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,38.23743405460962,20,38.21620406000002,1.8965743877455583,34.350423440000014,42.782678780000026,0.4718977437287124,5.535599453646408,1.0,both
Y2024_LAT23.66462_LON90.40678,2024,90.40677858784863,23.66462209094527,0.6855000129841244,0.1094998600749676,0.2040001327437778,0.0009999941971301,0.0,0.0,1,1,0,0,0,0,0,0,0.9990721045532228,999072.1045532228,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,38.242959205926375,20,37.4578308725,2.22113917774275,35.300633000000005,43.23727544000002,0.4701776529651642,6.000900004235302,1.0,both
Y2024_LAT23.66479_LON90.41658,2024,90.4165750666007,23.664785820305543,0.9807000676445816,0.0169999469632047,0.0022999853922136,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990851324996948,999085.1324996948,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.4406156290902,20,37.41483373454548,1.484353810185662,33.75568796000002,41.23260671000003,0.4803844284174942,5.668799610352475,1.0,both
Y2024_LAT23.66495_LON90.42637,2024,90.42637163340864,23.664948931485743,0.959399918432687,0.040600081567313,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.9990981126327516,999098.1126327516,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.38710972423528,20,37.26268111326534,1.1736738770419124,34.88021653999999,41.62738802000001,0.5002636271138348,4.571599495999401,1.0,both
Y2024_LAT23.66511_LON90.43617,2024,90.43616828794282,23.66511142432253,0.9759999258271912,0.0101000199541389,0.011700049814839,0.0022000044038308,0.0,0.0,1,1,0,0,0,0,0,0,0.9991110447769164,999111.0447769164,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,37.955384549473855,20,37.59802309906252,1.925025518778865,34.14876026000002,46.761254060000056,0.4561950624135938,5.024102466364541,1.0,both
Y2024_LAT23.66527_LON90.44597,2024,90.44596503013004,23.665273298973965,0.778078006529393,0.0003008404619796,0.0252706314503256,0.1963505215583018,0.0,0.0,1,1,0,0,0,0,0,0,0.9963263615722656,996326.3615722656,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,39.5611966558446,20,40.20750230000003,3.452819557926304,31.11697652000001,47.02615061000003,0.2699938000208671,4.281606548083056,0.999097265244712,both
Y2024_LAT23.66543_LON90.45576,2024,90.45576185923434,23.66543455530344,0.1789471550867452,0.0,0.0,0.8210528449132548,0.0,0.0,4,0,0,0,1,0,0,0,0.1708516049804687,170851.60498046875,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,33.78336656889432,20,32.20903391000002,3.8943836219813135,30.626490649999997,45.447025370000034,0.1336988280383427,4.470768834403248,0.167455823401463,both
Y2024_LAT23.66659_LON90.01479,2024,90.01479055230986,23.66658660610992,0.0,0.0,0.0,0.9744779626817944,0.0,0.0255220373182055,4,0,0,0,1,0,0,0,0.0430361041717529,43036.10417175293,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,28.70721711223302,20,28.37572448000003,0.8646575537979784,27.73997276,30.58718342,-0.1052155768379684,4.938161462433303,0.0408439584308316,both
Y2024_LAT23.66678_LON90.02458,2024,90.02458390376384,23.666775125733885,0.0779401718715976,0.0039861741656196,0.1406699747144046,0.7774036792483782,0.0,0.0,4,0,0,0,1,0,0,0,0.9518948298416138,951894.8298416138,dhaka_lulc6_1km_features_table_2024.csv,4.0,0,29.765155972946665,20,27.901345738748446,3.028029898893696,27.063204799999998,37.34631797,0.0585461480051464,5.599130515559675,0.9575596061952728,both
Y2024_LAT23.66696_LON90.03438,2024,90.03437735670103,23.66696302782881,0.4772998496572048,0.0150999708982526,0.5076001794445426,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985406099319458,998540.6099319458,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,32.03983848788956,20,31.982590085000016,1.6088903823980498,29.83180100000004,37.08996647000001,0.5656130973118125,6.351199299761396,1.0,both
Y2024_LAT23.66715_LON90.04417,2024,90.04417091070803,23.66715031242928,0.1506996100871534,0.1241998830465474,0.7189005259607893,0.0061999809055098,0.0,0.0,3,0,0,1,0,0,0,0,0.9985555047531128,998555.5047531128,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,35.822654951677194,20,36.53597158322583,2.577998897223728,30.071062400000045,41.06854175000001,0.4213327916992413,5.987597588694519,1.0,both
Y2024_LAT23.66734_LON90.05396,2024,90.05396456547801,23.66733697935477,0.1452003480997326,0.1551997778469865,0.699599874053281,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998570350883484,998570.350883484,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,36.63000281577125,20,36.8261306848276,1.204225463264286,33.55060676000005,39.330478579999976,0.3933550802191619,6.813501475301051,1.0,both
Y2024_LAT23.66752_LON90.06376,2024,90.06375832072634,23.667523028751464,0.2230997865529977,0.059700012697474,0.7088002131966497,0.0083999875528786,0.0,0.0,3,0,0,1,0,0,0,0,0.9985851452789308,998585.1452789308,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,34.91263746677399,20,34.83065525000002,0.987104629577658,32.56108997000001,37.706919080000006,0.5303538890158074,6.041597842813362,1.0,both
Y2024_LAT23.66771_LON90.07355,2024,90.07355217606052,23.66770846043795,0.2769001739868572,0.0277999492973305,0.6952998767158123,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.9985998939666748,998599.8939666748,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,34.06647571592364,20,34.10590683425003,1.4712527205598132,30.53933114000006,38.20424099000002,0.5356883284586444,5.385297107280506,1.0,both
Y2024_LAT23.66789_LON90.08335,2024,90.08334613123408,23.667893274471247,0.2504000442929617,0.0280999337613704,0.7149000547286575,0.0065999672170104,0.0,0.0,3,0,0,1,0,0,0,0,0.9986145920944214,998614.5920944214,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,33.24096008727476,20,33.36194105078949,1.000486401381145,30.108660620000023,35.905622540000024,0.5946308659139026,5.880398260697689,1.0,both
Y2024_LAT23.66808_LON90.09314,2024,90.09314018576748,23.66807747083321,0.7538000145300201,0.0079000041155436,0.1738999164050884,0.0644000649493479,0.0,0.0,1,1,0,0,0,0,0,0,0.9986292405014038,998629.2405014038,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.75597519047546,20,32.67559364000001,1.264203723241213,29.89845238999999,36.65929595,0.6167201953774477,6.580700379766484,1.0,both
Y2024_LAT23.66826_LON90.10293,2024,90.10293433954028,23.66826104950129,0.6555991481575015,0.01600008981883,0.3095008034877167,0.0188999585359518,0.0,0.0,1,1,0,0,0,0,0,0,0.9986438413772584,998643.8413772584,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.527075102416,20,32.64023849562501,0.9145682770293276,29.86598120000002,35.970564920000015,0.6425237734250815,6.4092019256561,1.0,both
Y2024_LAT23.66844_LON90.11273,2024,90.112728591943,23.66844401045837,0.7772003173082623,0.0381002124584664,0.1469993896721542,0.0377000805611171,0.0,0.0,1,1,0,0,0,0,0,0,0.9986583927993774,998658.3927993774,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.70520454301158,20,32.731921214489816,0.8826758965324356,29.913833479999997,34.88876159000003,0.6559069750643105,6.265402425423163,1.0,both
Y2024_LAT23.66863_LON90.12252,2024,90.12252294289848,23.668626353653995,0.8174001699641014,0.1222996959165247,0.0014000087256454,0.0589001253937286,0.0,0.0,1,1,0,0,0,0,0,0,0.9986728931427002,998672.8931427002,dhaka_lulc6_1km_features_table_2024.csv,1.0,0,32.91848506670403,20,33.01520521873242,0.7665318826194512,30.971710669999997,35.07846170000005,0.661651842065135,6.359204043313133,1.0,both
Y2024_LAT23.66881_LON90.13232,2024,90.1323173918816,23.66880807905234,0.265498746338336,0.0052999943095019,0.7292012593521621,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0.998687346672058,998687.346672058,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,31.690980816954383,20,31.356595026567184,1.0151615552821476,29.842055060000007,34.07014579999998,0.6668395985873942,5.691100899298333,1.0,both
Y2024_LAT23.66899_LON90.14211,2024,90.14211193876392,23.66898918669608,0.1649005269351718,0.0001000006142664,0.8200995111675025,0.0147999606458751,0.0001000006371843,0.0,3,0,0,1,0,0,0,0,0.9987017510528564,998701.7510528564,dhaka_lulc6_1km_features_table_2024.csv,3.0,0,31.57324106499401,20,31.387527882500024,0.8441816038298781,29.82667397,34.65462722000001,0.6588802839715234,5.416698431522015,1.0,both
